date,cities,population,nb_bikes,Nb_User,Broken_Bikes,Nb_Trips,Nb_Km
2020-02-28,Nantes,300000.0,150.0,8219.0,7.493717542985836,32008.0,6700.309583560558
2020-02-28,Berlin,3600000.0,150.0,12864.0,2.744370207445223,72733.0,181668.65264283854
2020-02-29,Lyon,500000.0,400.0,2476.0,30.993529782626762,7331.0,8353.068527215864
2020-02-29,Paris,2100000.0,200.0,3247.0,14.105247022207362,9077.0,11996.585481674487
2020-02-29,Rennes,215000.0,100.0,3988.0,10.607914553113785,15881.0,35393.170551194824
2020-02-29,Nantes,300000.0,150.0,8223.0,7.475084232216985,29697.0,9563.871002863973
2020-02-29,Berlin,3600000.0,150.0,12866.0,2.741317188860282,73583.0,170302.96859384
2020-03-01,Lyon,500000.0,400.0,2484.0,30.993021882601376,6836.0,7094.068254124335
2020-03-01,Paris,2100000.0,200.0,3247.0,14.104613082947608,8085.0,10873.558968256864
2020-03-01,Rennes,215000.0,100.0,3993.0,10.602058703550025,12019.0,27110.485279279692
2020-03-01,Nantes,300000.0,150.0,8243.0,7.463443910049337,30233.0,8254.076451872761
2020-03-01,Berlin,3600000.0,150.0,12866.0,2.7393973327960315,69363.0,152960.84485711152
2020-03-02,Lyon,500000.0,400.0,2484.0,30.95372209348709,7368.0,7875.906335864074
2020-03-02,Paris,2100000.0,200.0,3252.0,14.101159485274064,8892.0,10946.515352338662
2020-03-02,Rennes,215000.0,100.0,3994.0,10.591525863967416,15349.0,31295.00404222789
2020-03-02,Nantes,300000.0,150.0,8247.0,7.460775882390655,25168.0,9267.797917608394
2020-03-02,Berlin,3600000.0,150.0,12878.0,2.734992886199605,67564.0,152626.24259275012
2020-03-03,Lyon,500000.0,400.0,2490.0,30.846377452498572,6759.0,10128.117324621178
2020-03-03,Paris,2100000.0,200.0,3258.0,14.093302163495332,9551.0,11174.195268762567
2020-03-03,Rennes,215000.0,100.0,3997.0,10.5902331067547,12695.0,35349.306414182356
2020-03-03,Nantes,300000.0,150.0,8288.0,7.4523229574791365,25246.0,8516.351477767501
2020-03-03,Berlin,3600000.0,150.0,12882.0,2.734607898652857,66481.0,162582.6819420852
2020-03-04,Lyon,500000.0,400.0,2506.0,30.81776389303919,6411.0,6714.40296503178
2020-03-04,Paris,2100000.0,200.0,3258.0,14.07323153207059,7673.0,9630.52168279252
2020-03-04,Rennes,215000.0,100.0,3998.0,10.580437340827487,15087.0,35738.93523866213
2020-03-04,Nantes,300000.0,150.0,8294.0,7.452131667860412,30378.0,7753.666645339074
2020-03-04,Berlin,3600000.0,150.0,12910.0,2.7306274227351537,67686.0,168034.5153664278
2020-03-05,Lyon,500000.0,400.0,2511.0,30.584934693963874,6243.0,8350.077715994528
2020-03-05,Paris,2100000.0,200.0,3259.0,14.060256637807461,7553.0,10835.453240434475
2020-03-05,Rennes,215000.0,100.0,3999.0,10.575153556858481,12176.0,35285.36316414635
2020-03-05,Nantes,300000.0,150.0,8339.0,7.451497747333695,32894.0,6972.231070911932
2020-03-05,Berlin,3600000.0,150.0,12915.0,2.7286019846150555,66491.0,134003.8680820202
2020-03-06,Lyon,500000.0,400.0,2517.0,30.569101238263038,6654.0,7993.645978057846
2020-03-06,Paris,2100000.0,200.0,3260.0,14.056189126841016,6795.0,9190.82768430178
2020-03-06,Rennes,215000.0,100.0,4004.0,10.565884528591202,13704.0,34363.813110351904
2020-03-06,Nantes,300000.0,150.0,8355.0,7.450700321654887,25835.0,6127.751118790228
2020-03-06,Berlin,3600000.0,150.0,12920.0,2.7208569277628456,69260.0,160446.3605929825
2020-03-07,Lyon,500000.0,400.0,2520.0,30.529571970133315,7333.0,9494.909056348391
2020-03-07,Paris,2100000.0,200.0,3261.0,14.042220445754182,7907.0,9468.55312286856
2020-03-07,Rennes,215000.0,100.0,4007.0,10.556832283258839,14332.0,39166.64949043761
2020-03-07,Nantes,300000.0,150.0,8362.0,7.445447187765188,31551.0,12587.169271350413
2020-03-07,Berlin,3600000.0,150.0,12930.0,2.7160233273459022,65233.0,155234.44746624285
2020-03-08,Lyon,500000.0,400.0,2522.0,30.50922896633539,7345.0,7864.738001904786
2020-03-08,Paris,2100000.0,200.0,3262.0,14.03410054497362,8249.0,9392.09869960327
2020-03-08,Rennes,215000.0,100.0,4015.0,10.550623921438236,12179.0,28849.178043306434
2020-03-08,Nantes,300000.0,150.0,8369.0,7.434796089094858,26522.0,7176.836204806634
2020-03-08,Berlin,3600000.0,150.0,12942.0,2.71008216364592,66556.0,164840.95776359827
2020-03-09,Lyon,500000.0,400.0,2523.0,30.463875074488865,7256.0,8793.004244091531
2020-03-09,Paris,2100000.0,200.0,3264.0,14.023103389364731,8050.0,9544.055977364274
2020-03-09,Rennes,215000.0,100.0,4021.0,10.54224028006617,14476.0,29221.857361928673
2020-03-09,Nantes,300000.0,150.0,8377.0,7.428063394973211,28466.0,12515.519366335451
2020-03-09,Berlin,3600000.0,150.0,12951.0,2.709571192049496,73584.0,148661.7622757088
2020-03-10,Lyon,500000.0,400.0,2525.0,30.409654419371893,7081.0,10205.83188065977
2020-03-10,Paris,2100000.0,200.0,3264.0,13.986624081229703,6754.0,8003.213740299243
2020-03-10,Rennes,215000.0,100.0,4028.0,10.541702773200672,12163.0,25476.919284433545
2020-03-10,Nantes,300000.0,150.0,8378.0,7.428027173958702,29897.0,8304.783728202645
2020-03-10,Berlin,3600000.0,150.0,12972.0,2.7060119016190254,71592.0,147275.86554442404
2020-03-11,Lyon,500000.0,400.0,2529.0,30.34043929911163,7152.0,10002.547225734343
2020-03-11,Paris,2100000.0,200.0,3269.0,13.974181348084333,7794.0,11214.200561894631
2020-03-11,Rennes,215000.0,100.0,4030.0,10.54120720055211,13902.0,37648.91879107219
2020-03-11,Nantes,300000.0,150.0,8403.0,7.427758411357191,33550.0,8874.318993453871
2020-03-11,Berlin,3600000.0,150.0,12977.0,2.7027955037926614,67667.0,138730.54784757213
2020-03-12,Lyon,500000.0,400.0,2529.0,30.085016788584873,6620.0,7349.428905460655
2020-03-12,Paris,2100000.0,200.0,3275.0,13.958896165167191,9315.0,10494.510728424277
2020-03-12,Rennes,215000.0,100.0,4031.0,10.531680665662199,15344.0,44004.62758980288
2020-03-12,Nantes,300000.0,150.0,8417.0,7.419211808070999,33287.0,11212.709303198782
2020-03-12,Berlin,3600000.0,150.0,12979.0,2.6974098702046074,67809.0,165325.7221065895
2020-03-13,Lyon,500000.0,400.0,2531.0,30.043810114908865,7133.0,9084.069592697257
2020-03-13,Paris,2100000.0,200.0,3277.0,13.943804211795397,8650.0,9883.193566503258
2020-03-13,Rennes,215000.0,100.0,4033.0,10.526351855656554,12549.0,32324.883864439827
2020-03-13,Nantes,300000.0,150.0,8421.0,7.413733319691168,29527.0,9489.854529225227
2020-03-13,Berlin,3600000.0,150.0,12982.0,2.6886623099653515,71896.0,172341.68435254082
2020-03-14,Lyon,500000.0,400.0,2532.0,29.99922579054083,7323.0,10095.276992322255
2020-03-14,Paris,2100000.0,200.0,3281.0,13.94378232453087,9567.0,11205.764300853385
2020-03-14,Rennes,215000.0,100.0,4035.0,10.516023619355634,14346.0,33420.370455828255
2020-03-14,Nantes,300000.0,150.0,8430.0,7.411096251359075,25893.0,10081.103275545513
2020-03-14,Berlin,3600000.0,150.0,12983.0,2.681394030323127,74023.0,164718.3674613689
2020-03-15,Lyon,500000.0,400.0,2533.0,29.988232023855662,5645.0,7214.283688027534
2020-03-15,Paris,2100000.0,200.0,3281.0,13.89842757835126,6781.0,7846.751745921241
2020-03-15,Rennes,215000.0,100.0,4035.0,10.509658974163049,14696.0,43531.749089553916
2020-03-15,Nantes,300000.0,150.0,8436.0,7.4014703852780235,28662.0,6782.56501851172
2020-03-15,Berlin,3600000.0,150.0,12987.0,2.6791779473075508,69173.0,167799.9202142445
2020-03-16,Lyon,500000.0,400.0,2536.0,29.90328490688702,7130.0,7174.636793946164
2020-03-16,Paris,2100000.0,200.0,3282.0,13.897618110080312,8081.0,11579.182833172785
2020-03-16,Rennes,215000.0,100.0,4039.0,10.5083672375589,13490.0,37589.892982085454
2020-03-16,Nantes,300000.0,150.0,8463.0,7.398618134315858,32403.0,15278.740707068087
2020-03-16,Berlin,3600000.0,150.0,12991.0,2.678688023930522,67761.0,145358.0269470613
2020-03-17,Lyon,500000.0,400.0,2539.0,29.84420774065704,5620.0,8220.6902998107
2020-03-17,Paris,2100000.0,200.0,3284.0,13.890773070074156,6837.0,7005.381010759705
2020-03-17,Rennes,215000.0,100.0,4040.0,10.49950312185956,13425.0,28861.87175164074
2020-03-17,Nantes,300000.0,150.0,8470.0,7.371620465203563,31511.0,13651.503806394547
2020-03-17,Berlin,3600000.0,150.0,12994.0,2.676130581659231,75700.0,175431.53858984078
2020-03-18,Lyon,500000.0,400.0,2542.0,29.732871660436416,6706.0,8473.369429586062
2020-03-18,Paris,2100000.0,200.0,3285.0,13.88615588687383,9400.0,11965.505318792244
2020-03-18,Rennes,215000.0,100.0,4041.0,10.486652030269973,13903.0,30260.153509239335
2020-03-18,Nantes,300000.0,150.0,8522.0,7.367957292407187,25742.0,7041.970964877943
2020-03-18,Berlin,3600000.0,150.0,12994.0,2.6714901220831395,76200.0,157174.0800836605
2020-03-19,Lyon,500000.0,400.0,2543.0,29.682752489367793,6090.0,9019.3063360769
2020-03-19,Paris,2100000.0,200.0,3287.0,13.846214889585516,7256.0,10372.872960451517
2020-03-19,Rennes,215000.0,100.0,4044.0,10.479565234059729,12872.0,30482.50321276038
2020-03-19,Nantes,300000.0,150.0,8585.0,7.3604681285856834,34270.0,13974.129603510826
2020-03-19,Berlin,3600000.0,150.0,13014.0,2.6615496383033888,73445.0,152069.4030346222
2020-03-20,Lyon,500000.0,400.0,2543.0,29.572389666290036,6020.0,6476.392002280569
2020-03-20,Paris,2100000.0,200.0,3289.0,13.819477647021774,8831.0,12648.962575842937
2020-03-20,Rennes,215000.0,100.0,4046.0,10.461458439548355,13801.0,37684.79617174715
2020-03-20,Nantes,300000.0,150.0,8602.0,7.34571599775056,26928.0,5743.364714505357
2020-03-20,Berlin,3600000.0,150.0,13018.0,2.661300949374512,76475.0,183554.3548863325
2020-03-21,Lyon,500000.0,400.0,2547.0,29.531295148489214,6368.0,7565.801836959768
2020-03-21,Paris,2100000.0,200.0,3291.0,13.760516268701563,7640.0,10346.419922659104
2020-03-21,Rennes,215000.0,100.0,4047.0,10.452832303425467,14396.0,30232.135552219926
2020-03-21,Nantes,300000.0,150.0,8646.0,7.3409474972432935,33669.0,8814.229441184387
2020-03-21,Berlin,3600000.0,150.0,13025.0,2.655664143642368,76706.0,189248.05244639653
2020-03-22,Lyon,500000.0,400.0,2548.0,29.49788011438932,7460.0,8183.1325334264675
2020-03-22,Paris,2100000.0,200.0,3292.0,13.755447553290944,8351.0,9078.525939704332
2020-03-22,Rennes,215000.0,100.0,4053.0,10.449418611265283,14934.0,35871.59210405647
2020-03-22,Nantes,300000.0,150.0,8649.0,7.328891648977929,33442.0,6998.178625865657
2020-03-22,Berlin,3600000.0,150.0,13031.0,2.6539119672623794,74845.0,184194.46985031487
2020-03-23,Lyon,500000.0,400.0,2548.0,29.36682922707435,5706.0,8026.548801271398
2020-03-23,Paris,2100000.0,200.0,3293.0,13.752932822179654,8475.0,11754.68018174924
2020-03-23,Rennes,215000.0,100.0,4055.0,10.448783794587378,13045.0,35531.31314085271
2020-03-23,Nantes,300000.0,150.0,8658.0,7.324071851299868,28187.0,11298.01417367129
2020-03-23,Berlin,3600000.0,150.0,13040.0,2.653136564452727,71657.0,146354.15105481964
2020-03-24,Lyon,500000.0,400.0,2549.0,29.295064973987827,7033.0,9808.980516643529
2020-03-24,Paris,2100000.0,200.0,3300.0,13.751385366281202,8232.0,8873.128238139117
2020-03-24,Rennes,215000.0,100.0,4060.0,10.440772062816112,12358.0,32584.273411633225
2020-03-24,Nantes,300000.0,150.0,8666.0,7.319924811530554,30129.0,9075.331785889206
2020-03-24,Berlin,3600000.0,150.0,13041.0,2.649584691909255,72219.0,166730.10068749473
2020-03-25,Lyon,500000.0,400.0,2552.0,29.248797675313043,7079.0,7129.750828514015
2020-03-25,Paris,2100000.0,200.0,3304.0,13.73500295879191,7932.0,10039.401292159546
2020-03-25,Rennes,215000.0,100.0,4063.0,10.439202329225614,14616.0,33835.55251293362
2020-03-25,Nantes,300000.0,150.0,8683.0,7.3144592297294455,32200.0,11290.48335228262
2020-03-25,Berlin,3600000.0,150.0,13059.0,2.6447710328129994,67770.0,158830.35377292393
2020-03-26,Lyon,500000.0,400.0,2555.0,29.21456635257399,7351.0,7601.167212602408
2020-03-26,Paris,2100000.0,200.0,3304.0,13.732733140967195,9296.0,13023.121555122023
2020-03-26,Rennes,215000.0,100.0,4067.0,10.434665296747937,14374.0,33038.414008103464
2020-03-26,Nantes,300000.0,150.0,8691.0,7.310642605324293,26813.0,11631.993523249135
2020-03-26,Berlin,3600000.0,150.0,13066.0,2.638690556534639,77252.0,179463.38474061605
2020-03-27,Lyon,500000.0,400.0,2559.0,29.100578818159402,7473.0,9279.009604778234
2020-03-27,Paris,2100000.0,200.0,3309.0,13.729752250193638,9179.0,12413.85737163581
2020-03-27,Rennes,215000.0,100.0,4068.0,10.420127798047913,13236.0,30215.03055636849
2020-03-27,Nantes,300000.0,150.0,8700.0,7.300396396683306,27136.0,10806.385635892395
2020-03-27,Berlin,3600000.0,150.0,13073.0,2.620000027747965,67495.0,167884.80343220758
2020-03-28,Lyon,500000.0,400.0,2561.0,28.974087873020245,5478.0,7018.95550168028
2020-03-28,Paris,2100000.0,200.0,3310.0,13.713015134362818,9140.0,9963.628890219026
2020-03-28,Rennes,215000.0,100.0,4069.0,10.415762358777773,13774.0,40533.70346814036
2020-03-28,Nantes,300000.0,150.0,8700.0,7.298800975162409,33380.0,12630.60225572528
2020-03-28,Berlin,3600000.0,150.0,13097.0,2.609203282671436,65994.0,150889.2484233125
2020-03-29,Lyon,500000.0,400.0,2561.0,28.883271589238532,7678.0,10435.332081041817
2020-03-29,Paris,2100000.0,200.0,3313.0,13.68822874867288,9000.0,12807.227289172059
2020-03-29,Rennes,215000.0,100.0,4070.0,10.410625419318121,16032.0,36662.4733798957
2020-03-29,Nantes,300000.0,150.0,8712.0,7.296722532301084,28154.0,11871.138314279062
2020-03-29,Berlin,3600000.0,150.0,13099.0,2.606662888698314,78021.0,175643.54924565682
2020-03-30,Lyon,500000.0,400.0,2569.0,28.8446644673501,6452.0,7160.304325941938
2020-03-30,Paris,2100000.0,200.0,3314.0,13.68731929942402,7447.0,10626.415233015474
2020-03-30,Rennes,215000.0,100.0,4084.0,10.406036799603607,15748.0,41128.71229102982
2020-03-30,Nantes,300000.0,150.0,8731.0,7.293867262137212,30802.0,10360.858994849172
2020-03-30,Berlin,3600000.0,150.0,13100.0,2.6049560945114045,74040.0,159265.7188435545
2020-03-31,Lyon,500000.0,400.0,2570.0,28.71320237207744,6236.0,8135.72711696973
2020-03-31,Paris,2100000.0,200.0,3315.0,13.66064248032211,8060.0,8736.136992241996
2020-03-31,Rennes,215000.0,100.0,4089.0,10.404214542337646,14799.0,43662.76028343076
2020-03-31,Nantes,300000.0,150.0,8733.0,7.282451428775316,33234.0,12898.584970964092
2020-03-31,Berlin,3600000.0,150.0,13114.0,2.6035892564812735,69062.0,158918.4212786685
2020-04-01,Lyon,500000.0,400.0,2572.0,28.707815546141397,7564.0,10399.499797496237
2020-04-01,Paris,2100000.0,200.0,3321.0,13.648799981326267,8530.0,8742.418468755763
2020-04-01,Rennes,215000.0,100.0,4089.0,10.40340976047572,13036.0,38297.561368565555
2020-04-01,Nantes,300000.0,150.0,8748.0,7.270816425513342,31965.0,9074.95217613504
2020-04-01,Berlin,3600000.0,150.0,13116.0,2.597855889867855,75575.0,176311.0704552838
2020-04-02,Lyon,500000.0,400.0,2572.0,28.57091902351646,5272.0,7200.713570691728
2020-04-02,Paris,2100000.0,200.0,3321.0,13.629693258552654,7690.0,9517.60763891167
2020-04-02,Rennes,215000.0,100.0,4092.0,10.392159409329974,15577.0,32699.973484423208
2020-04-02,Nantes,300000.0,150.0,8777.0,7.252846146375692,30322.0,6081.272541526216
2020-04-02,Berlin,3600000.0,150.0,13133.0,2.5947008915506635,76666.0,168853.40468495744
2020-04-03,Lyon,500000.0,400.0,2572.0,28.555995381287985,6329.0,7327.130183215204
2020-04-03,Paris,2100000.0,200.0,3325.0,13.627124048477512,7802.0,11287.39093998357
2020-04-03,Rennes,215000.0,100.0,4096.0,10.38002805253142,14414.0,38388.5217314215
2020-04-03,Nantes,300000.0,150.0,8796.0,7.239529092494518,28497.0,14010.49884613838
2020-04-03,Berlin,3600000.0,150.0,13148.0,2.5924339564683425,70123.0,164518.0598639097
2020-04-04,Lyon,500000.0,400.0,2572.0,28.54554072767863,6900.0,7997.7939562919555
2020-04-04,Paris,2100000.0,200.0,3326.0,13.601015198054181,8437.0,9702.827535744262
2020-04-04,Rennes,215000.0,100.0,4101.0,10.379143566501803,13208.0,26852.00641469764
2020-04-04,Nantes,300000.0,150.0,8807.0,7.219601852588459,34560.0,13983.847162700125
2020-04-04,Berlin,3600000.0,150.0,13149.0,2.5913618518575077,66857.0,157911.85205819833
2020-04-05,Lyon,500000.0,400.0,2575.0,28.543948199744086,5747.0,8408.690014968292
2020-04-05,Paris,2100000.0,200.0,3327.0,13.580257417035071,8496.0,12079.13230824289
2020-04-05,Rennes,215000.0,100.0,4105.0,10.370718152300917,14305.0,37404.750031581774
2020-04-05,Nantes,300000.0,150.0,8834.0,7.204793520999633,33705.0,7338.031834849601
2020-04-05,Berlin,3600000.0,150.0,13150.0,2.590375547729235,71149.0,156123.89685598598
2020-04-06,Lyon,500000.0,400.0,2577.0,28.53519565123059,5875.0,6572.096994139249
2020-04-06,Paris,2100000.0,200.0,3327.0,13.568506497858333,6747.0,7092.614701078155
2020-04-06,Rennes,215000.0,100.0,4110.0,10.362012096301383,13566.0,28424.957108124792
2020-04-06,Nantes,300000.0,150.0,8848.0,7.202618755636351,30990.0,13722.419233761746
2020-04-06,Berlin,3600000.0,150.0,13158.0,2.5888833012664625,70647.0,155479.01765382322
2020-04-07,Lyon,500000.0,400.0,2579.0,28.490062117549215,6443.0,9319.299163659174
2020-04-07,Paris,2100000.0,200.0,3328.0,13.559286099482165,7240.0,9505.304246208028
2020-04-07,Rennes,215000.0,100.0,4116.0,10.360405420101939,13249.0,37344.679823890954
2020-04-07,Nantes,300000.0,150.0,8869.0,7.201889147087693,34397.0,13631.238396471585
2020-04-07,Berlin,3600000.0,150.0,13160.0,2.5868464335372092,75307.0,185437.20061099506
2020-04-08,Lyon,500000.0,400.0,2580.0,28.40568535783644,7155.0,9944.517873312214
2020-04-08,Paris,2100000.0,200.0,3329.0,13.54513486659282,9060.0,10598.356654498946
2020-04-08,Rennes,215000.0,100.0,4120.0,10.357493792729114,13466.0,38323.087682765756
2020-04-08,Nantes,300000.0,150.0,8884.0,7.19979381141503,28846.0,8790.861761880295
2020-04-08,Berlin,3600000.0,150.0,13161.0,2.582155233973216,68540.0,160696.53488677827
2020-04-09,Lyon,500000.0,400.0,2581.0,28.18888947834528,5669.0,6750.372706420303
2020-04-09,Paris,2100000.0,200.0,3330.0,13.534365500682611,6761.0,9810.524105252156
2020-04-09,Rennes,215000.0,100.0,4123.0,10.351984742237917,15500.0,35686.17981333461
2020-04-09,Nantes,300000.0,150.0,8924.0,7.19510234213171,27518.0,8236.700422173915
2020-04-09,Berlin,3600000.0,150.0,13163.0,2.5791993645754188,66410.0,160337.7266750064
2020-04-10,Lyon,500000.0,400.0,2586.0,28.169690916344322,7632.0,8725.01644346227
2020-04-10,Paris,2100000.0,200.0,3331.0,13.518803053463184,8166.0,10366.824793743624
2020-04-10,Rennes,215000.0,100.0,4123.0,10.340161732098071,13956.0,40658.626236284574
2020-04-10,Nantes,300000.0,150.0,8942.0,7.194537391851385,29445.0,7678.88679465343
2020-04-10,Berlin,3600000.0,150.0,13165.0,2.5781522302093496,71844.0,147277.33893395503
2020-04-11,Lyon,500000.0,400.0,2588.0,28.156839785554123,5733.0,6512.567364968248
2020-04-11,Paris,2100000.0,200.0,3333.0,13.5181284187138,7189.0,9584.38447413251
2020-04-11,Rennes,215000.0,100.0,4123.0,10.329789657388451,14194.0,33217.38197330455
2020-04-11,Nantes,300000.0,150.0,8958.0,7.185624321953776,27877.0,12731.908772395196
2020-04-11,Berlin,3600000.0,150.0,13168.0,2.576365157147772,73102.0,158708.84155739957
2020-04-12,Lyon,500000.0,400.0,2591.0,28.09446428006583,7201.0,9502.52736370674
2020-04-12,Paris,2100000.0,200.0,3333.0,13.475389173696566,6874.0,8888.56695588125
2020-04-12,Rennes,215000.0,100.0,4124.0,10.323789027404082,16021.0,32890.28137353713
2020-04-12,Nantes,300000.0,150.0,9002.0,7.162095339268388,30114.0,8384.147733450203
2020-04-12,Berlin,3600000.0,150.0,13182.0,2.5737233871264786,69834.0,163624.3351324115
2020-04-13,Lyon,500000.0,400.0,2591.0,27.95253371666227,5997.0,6328.22268670192
2020-04-13,Paris,2100000.0,200.0,3339.0,13.473821409200156,9120.0,10874.338789360161
2020-04-13,Rennes,215000.0,100.0,4125.0,10.316226644242752,14170.0,41569.07832597579
2020-04-13,Nantes,300000.0,150.0,9031.0,7.160073542193451,32199.0,7961.969965894995
2020-04-13,Berlin,3600000.0,150.0,13191.0,2.568314427416178,77565.0,170160.25635040094
2020-04-14,Lyon,500000.0,400.0,2591.0,27.872767947894957,5261.0,6574.885390133845
2020-04-14,Paris,2100000.0,200.0,3339.0,13.471995268389374,7308.0,9115.289952754503
2020-04-14,Rennes,215000.0,100.0,4126.0,10.31132878980255,14587.0,41796.86734116924
2020-04-14,Nantes,300000.0,150.0,9042.0,7.137005811413276,30278.0,13093.529428419435
2020-04-14,Berlin,3600000.0,150.0,13193.0,2.5667123673885786,74146.0,151630.25839892103
2020-04-15,Lyon,500000.0,400.0,2592.0,27.844576644782588,7566.0,9809.313173893208
2020-04-15,Paris,2100000.0,200.0,3341.0,13.455600891993209,8482.0,9457.772804120574
2020-04-15,Rennes,215000.0,100.0,4129.0,10.309754117833425,14939.0,31842.774166072926
2020-04-15,Nantes,300000.0,150.0,9052.0,7.136824305618865,34695.0,7304.646265770198
2020-04-15,Berlin,3600000.0,150.0,13209.0,2.565187864333044,73855.0,162918.06184565654
2020-04-16,Lyon,500000.0,400.0,2597.0,27.694085784065766,5399.0,7690.983738304829
2020-04-16,Paris,2100000.0,200.0,3350.0,13.429593688786227,9692.0,13578.188181915611
2020-04-16,Rennes,215000.0,100.0,4132.0,10.305652222015254,15110.0,31062.927250502573
2020-04-16,Nantes,300000.0,150.0,9081.0,7.134286693454337,33366.0,10940.374724235357
2020-04-16,Berlin,3600000.0,150.0,13224.0,2.560506117012959,66273.0,148942.98470714464
2020-04-17,Lyon,500000.0,400.0,2597.0,27.584768694436374,5616.0,5616.547375720986
2020-04-17,Paris,2100000.0,200.0,3352.0,13.421006960956948,8575.0,11509.427700610784
2020-04-17,Rennes,215000.0,100.0,4135.0,10.305354786448207,12741.0,31248.264772796283
2020-04-17,Nantes,300000.0,150.0,9097.0,7.1289109753069795,32210.0,12613.777780024993
2020-04-17,Berlin,3600000.0,150.0,13247.0,2.5594539615287113,76238.0,185395.4291039252
2020-04-18,Lyon,500000.0,400.0,2598.0,27.53766380905555,7136.0,9357.530343184699
2020-04-18,Paris,2100000.0,200.0,3352.0,13.405882456385543,9691.0,10790.341002899397
2020-04-18,Rennes,215000.0,100.0,4136.0,10.288957555507583,12416.0,25108.814316799704
2020-04-18,Nantes,300000.0,150.0,9099.0,7.108167628509564,28541.0,10430.175083312213
2020-04-18,Berlin,3600000.0,150.0,13255.0,2.559294434913767,68856.0,161174.4372487868
2020-04-19,Lyon,500000.0,400.0,2605.0,27.47131147225018,6328.0,9438.25412356099
2020-04-19,Paris,2100000.0,200.0,3352.0,13.399952219762215,7747.0,8965.087526129202
2020-04-19,Rennes,215000.0,100.0,4141.0,10.285845823805388,14977.0,30840.837948157223
2020-04-19,Nantes,300000.0,150.0,9109.0,7.106339227147861,33038.0,14616.203311279427
2020-04-19,Berlin,3600000.0,150.0,13276.0,2.5546236971636116,68042.0,153649.95292778284
2020-04-20,Lyon,500000.0,400.0,2607.0,27.171774709726723,5582.0,6829.700129647668
2020-04-20,Paris,2100000.0,200.0,3356.0,13.394384166940913,7735.0,8983.108668151599
2020-04-20,Rennes,215000.0,100.0,4145.0,10.281055616376694,13207.0,27579.199341760544
2020-04-20,Nantes,300000.0,150.0,9109.0,7.102935010870569,34348.0,15073.840008388763
2020-04-20,Berlin,3600000.0,150.0,13291.0,2.547529644631473,71960.0,163841.68402336325
2020-04-21,Lyon,500000.0,400.0,2610.0,27.095490165161067,5291.0,7058.979169915596
2020-04-21,Paris,2100000.0,200.0,3356.0,13.38804290525614,6853.0,7991.802424312816
2020-04-21,Rennes,215000.0,100.0,4148.0,10.264493847382548,14452.0,34694.90963804644
2020-04-21,Nantes,300000.0,150.0,9148.0,7.098371451251289,28688.0,10500.088098188447
2020-04-21,Berlin,3600000.0,150.0,13297.0,2.5353518246430067,78260.0,168830.34885048764
2020-04-22,Lyon,500000.0,400.0,2622.0,26.83145083132031,5868.0,8247.56396622223
2020-04-22,Paris,2100000.0,200.0,3359.0,13.373237434624707,8903.0,12379.4421789097
2020-04-22,Rennes,215000.0,100.0,4150.0,10.258822752977975,13587.0,40559.5546403303
2020-04-22,Nantes,300000.0,150.0,9180.0,7.0797090366532585,32420.0,15394.992578366018
2020-04-22,Berlin,3600000.0,150.0,13298.0,2.5342703770457398,68191.0,148061.37411174393
2020-04-23,Lyon,500000.0,400.0,2622.0,26.61649201979389,7593.0,9670.191840004025
2020-04-23,Paris,2100000.0,200.0,3360.0,13.356592934730514,8620.0,10963.93866249417
2020-04-23,Rennes,215000.0,100.0,4152.0,10.24576156383812,15674.0,40309.97004101071
2020-04-23,Nantes,300000.0,150.0,9219.0,7.078356105385896,36757.0,16184.739481075965
2020-04-23,Berlin,3600000.0,150.0,13298.0,2.520844804343206,77732.0,173692.41370036628
2020-04-24,Lyon,500000.0,400.0,2622.0,26.608645709287337,6443.0,9556.774520224946
2020-04-24,Paris,2100000.0,200.0,3363.0,13.326511977515592,7716.0,10552.867072507317
2020-04-24,Rennes,215000.0,100.0,4154.0,10.245109514675402,15074.0,36890.74592158768
2020-04-24,Nantes,300000.0,150.0,9220.0,7.060060154012438,32874.0,7791.471777037137
2020-04-24,Berlin,3600000.0,150.0,13303.0,2.5181193020214403,77140.0,192639.3934240063
2020-04-25,Lyon,500000.0,400.0,2624.0,26.52485150824099,7552.0,8720.47676235818
2020-04-25,Paris,2100000.0,200.0,3365.0,13.32094367766124,9032.0,11346.189368891859
2020-04-25,Rennes,215000.0,100.0,4157.0,10.238268194623426,12857.0,26999.51837055827
2020-04-25,Nantes,300000.0,150.0,9238.0,7.058887477462694,36340.0,8523.709618098777
2020-04-25,Berlin,3600000.0,150.0,13313.0,2.5129344521623294,72970.0,149127.8256085869
2020-04-26,Lyon,500000.0,400.0,2625.0,26.302131185514067,5987.0,8140.621418948365
2020-04-26,Paris,2100000.0,200.0,3369.0,13.300396223528116,9367.0,9919.273601928347
2020-04-26,Rennes,215000.0,100.0,4160.0,10.22849194559037,15452.0,37991.645787402544
2020-04-26,Nantes,300000.0,150.0,9272.0,7.056118825457305,32357.0,9260.22205476646
2020-04-26,Berlin,3600000.0,150.0,13320.0,2.511438610809376,72470.0,175685.38373161785
2020-04-27,Lyon,500000.0,400.0,2626.0,26.187413400561887,5839.0,6442.078283532561
2020-04-27,Paris,2100000.0,200.0,3370.0,13.247835642508406,9087.0,12403.1036467029
